bK,CostRate,Status,Range,pSizeM,pSizeSD,pSizeU,pSizeL,cPropM,cPropSD,cPropU,cPropL,cDegM,cDegSD,cDegU,cDegL,resM,resSD,rSizeM,rSizeSD,rSizeU,rSizeL
10.0,0.16,Social,10.0,1264.27,210.13919653218417,1305.4565260192005,1223.0834739807995,0.7341306799999999,0.10052654780943404,0.7538335214750769,0.714427838524923,0.07639685400000001,0.009840231044214316,0.07832550385983426,0.07446820414016576,13.0,9.755371495409274e-14,482.4,18.303551567933475,485.98743021452935,478.81256978547066
10.0,0.16,Social,12.0,1235.15,244.17138272413112,1283.0067119969522,1187.2932880030482,0.7064777200000001,0.10873189949494763,0.7277887808661716,0.6851666591338286,0.07355806199999998,0.010348565159741236,0.07558634351647467,0.07152978048352528,13.0,9.667345921401897e-14,477.79,22.527003795445147,482.20521164669367,473.37478835330637
10.0,0.16,Social,14.0,1219.31,326.1779180791126,1283.239697703001,1155.3803022969992,0.7053151299999999,0.11259805226204025,0.7273839428903717,0.6832463171096281,0.07332275199999998,0.009836986907477042,0.07525076602071261,0.07139473797928735,13.0,8.951354036669515e-14,472.15,36.332182703493054,479.27097701402687,465.02902298597314
10.0,0.16,Social,16.0,1289.88,354.4428343587761,1359.3495195401165,1220.4104804598835,0.6685862800000001,0.10310872680591576,0.6887952192625431,0.6483773407374571,0.06979453299999999,0.0099979530694033,0.07175409580897199,0.067834970191028,13.0,9.703589514967304e-14,476.22,38.555824462718995,483.7768027937249,468.6631972062752
10.0,0.16,Social,18.0,1250.25,386.0972917372883,1325.9236792302586,1174.5763207697414,0.61576081,0.12792702969466185,0.6408340472828469,0.5906875727171532,0.06549168400000001,0.013144171080670064,0.06806789421279545,0.06291547378720456,13.0,9.705857625488517e-14,469.74,43.36441398197374,478.23926902857653,461.2407309714235
10.0,0.16,Social,20.0,1246.46,417.5262507927018,1328.2936420608667,1164.6263579391334,0.5507623500000001,0.13628256592913784,0.5774732423048737,0.5240514576951264,0.058115787,0.01327445742600728,0.060717532867450685,0.055514041132549305,13.0,1.1239937952965e-13,463.99,49.2884357633715,473.65035597125205,454.329644028748
10.0,0.16,Social,22.0,1246.29,461.60427967047815,1336.7627770400068,1155.8172229599934,0.478715661,0.16042235453164358,0.5101578649677259,0.44727345703227417,0.051546124000000006,0.014644957564502703,0.0544164829607953,0.0486757650392047,13.0,1.034768682016274e-13,459.91,56.776068021658546,471.0379049384002,448.7820950615998
10.0,0.16,Social,24.0,1093.22,577.0023297048709,1206.3103794137678,980.1296205862322,0.349053567,0.16294486545140344,0.38099017402695945,0.31711695997304057,0.0416531007,0.01504876173993333,0.04460260382548466,0.038703597574515324,13.0,9.849205745697217e-14,420.77,90.00065055320431,438.40980350608606,403.1301964939139
10.0,0.16,Social,26.0,1169.75,739.2187026882101,1314.6342045395595,1024.8657954604403,0.20469641021505386,0.17322139899403904,0.23864718082084915,0.17074563960925854,0.026284124473118276,0.017054740456887114,0.029626792205602506,0.022941456740634043,13.0,9.813616741014567e-14,402.41,144.60844339111048,430.7527343142615,374.0672656857385
10.0,0.16,Social,0.0,1370.44,54.72120708692842,1381.1651595926926,1359.7148404073075,0.7441168399999997,0.1054209260858698,0.7647789619974963,0.7234547180025029,0.07756056600000001,0.0093323289083151,0.0793896688696457,0.07573146313035432,14.0,0.0,494.26,5.90528576785239,495.41741475147035,493.10258524852964
10.0,0.16,Social,2.0,1391.92,74.42108965782877,1406.5062656570115,1377.3337343429887,0.7275850400000001,0.10823262545016987,0.7487982449507818,0.7063718350492184,0.07544332999999998,0.009872800334533029,0.07737836332348724,0.07350829667651271,14.0,1.1327847741214347e-13,496.19,6.591957220734978,497.48199988421806,494.89800011578194
10.0,0.16,Social,4.0,1383.0,98.37939342415692,1402.2820069453187,1363.7179930546815,0.7546255799999999,0.09626000981455686,0.7734921953876177,0.7357589646123821,0.07795938999999998,0.009028051907814996,0.07972885567294485,0.0761899243270551,14.0,1.2009302261604614e-13,495.53,8.3252087060926,497.16171093564276,493.89828906435724
10.0,0.16,Social,6.0,1349.1,129.87565926179883,1374.555161662939,1323.6448383370607,0.72309772,0.10228430341125096,0.743145075245113,0.7030503647548871,0.07583053699999998,0.010325863250440569,0.07785436902397863,0.07380670497602132,14.0,1.0274722623823618e-13,492.64,9.793385522892477,494.55946830629904,490.7205316937009
10.0,0.16,Social,8.0,1384.76,179.93001557564125,1420.0256353047696,1349.4943646952306,0.7405069700000003,0.10554692963685287,0.7611937882398768,0.7198201517601238,0.07735174500000003,0.009178985368504916,0.07915079308787966,0.0755526969121204,14.0,1.0119349479636436e-13,493.46,13.00339955550086,496.0086195006397,490.9113804993602
10.0,0.16,Social,10.0,1331.35,219.1160098157497,1374.2959491062516,1288.4040508937485,0.7233441000000005,0.09442420668328473,0.7418509045827802,0.7048372954172207,0.07492366199999999,0.009533910199115791,0.07679227407694998,0.07305504992305001,14.0,9.983633034582975e-14,489.1,17.935718552653533,492.6153362677333,485.5846637322668
10.0,0.16,Social,12.0,1378.43,276.35222200311796,1432.594040644612,1324.265959355388,0.7043339800000001,0.11389823005187172,0.7266576230565388,0.6820103369434615,0.07390285599999999,0.009071841385446006,0.07568090425291843,0.07212480774708156,14.0,1.0493483761286334e-13,489.43,20.50963432145976,493.44981449232256,485.4101855076775
10.0,0.16,Social,14.0,1341.49,310.47885775220044,1402.3427383955436,1280.6372616044564,0.6985152100000002,0.12569323599757193,0.7231506317598747,0.6738797882401256,0.07278733099999997,0.01123580254136861,0.07498950784921908,0.07058515415078087,14.0,1.0343931113301706e-13,485.34,24.628528173644487,490.1671028593329,480.5128971406671
10.0,0.16,Social,16.0,1312.83,366.15305777389284,1384.5946811726749,1241.065318827325,0.6812664100000002,0.1136834422182394,0.7035479554143832,0.6589848645856172,0.071797812,0.010903790308872164,0.07393491564689382,0.06966070835310617,14.0,9.905540015662537e-14,478.54,33.78414420996927,485.1615706422349,471.9184293577652
10.0,0.16,Social,18.0,1323.29,392.4090654488817,1400.2007641553448,1246.3792358446547,0.6718287200000002,0.11396127731485785,0.6941647200931139,0.6494927199068864,0.06960506200000004,0.010904668105609215,0.07174233769189428,0.0674677863081058,14.0,1.001304702527772e-13,477.55,38.305188943536095,485.05767913425285,470.0423208657472
10.0,0.16,Social,20.0,1262.38,413.02280075002386,1343.3309820649222,1181.429017935078,0.62891808,0.1217402783809712,0.6527787362976682,0.6050574237023318,0.06605651699999998,0.011700379422692263,0.06834974924548175,0.06376328475451823,14.0,1.0660925629252772e-13,470.11,43.77850956805176,478.6904302727037,461.5295697272963
10.0,0.16,Social,22.0,1329.7,526.9922948088317,1432.9885926102695,1226.4114073897306,0.5680173400000001,0.12227645806149705,0.5919830855848045,0.5440515944151958,0.060940663,0.011771768891053492,0.06324788732427848,0.05863343867572152,14.0,1.0808544717169244e-13,465.79,56.55957832233194,476.8754737366952,454.7045262633049
10.0,0.16,Social,24.0,1474.62,590.7231107171561,1590.399603097364,1358.8403969026358,0.4753597999999998,0.1307704422609762,0.500990335909559,0.4497292640904406,0.05216129200000001,0.012537427033902948,0.05461858256390767,0.04970400143609235,14.0,1.2472775596071313e-13,473.16,60.26851914557053,484.9724127858629,461.3475872141372
10.0,0.16,Social,26.0,1354.52,672.8909960203454,1486.404212812402,1222.635787187598,0.3599847590000001,0.16697032216322974,0.39271034105083336,0.32725917694916684,0.0412034877,0.015674964952485868,0.0442757244008134,0.0381312509991866,14.0,1.1627048839380258e-13,449.83,87.45319376672302,466.97051114678015,432.6894888532198
10.0,0.16,Social,28.0,1282.55,764.1382863769297,1432.3183532320472,1132.7816467679527,0.25814596360824743,0.1705609997210279,0.29157530553396993,0.22471662168252496,0.03182515144329896,0.016249970908320366,0.035010087241434486,0.028640215645163437,14.0,1.097348962797488e-13,424.75,119.47220388023315,448.16612186059166,401.33387813940834
10.0,0.16,Social,0.0,1471.14,57.00540821410338,1482.3128547904946,1459.9671452095056,0.7479273199999998,0.0891027508440529,0.7653911383955312,0.7304635016044685,0.077728005,0.009239519992018205,0.0795389176561636,0.07591709234383641,15.0,0.0,500.8,5.368426212587821,501.85219221133286,499.7478077886672
10.0,0.16,Social,2.0,1473.03,74.80890874944527,1487.6922768028198,1458.36772319718,0.73647577,0.10652751257544796,0.7573547789657425,0.7155967610342574,0.07700517899999999,0.009374180625637623,0.07884248465557471,0.07516787334442528,15.0,1.1426133328596076e-13,502.16,5.674010927025077,503.2720857152576,501.0479142847424
10.0,0.16,Social,4.0,1485.98,100.71581982805066,1505.7199381093467,1466.2400618906534,0.7168323200000001,0.0972503352262281,0.735893035603134,0.6977716043968661,0.076249502,0.010378394346998679,0.07828362992979207,0.07421537407020791,15.0,1.1414354384479294e-13,502.06,7.066569181717532,503.44502211996763,500.6749778800324
10.0,0.16,Social,6.0,1455.38,131.36746057136713,1481.12754934913,1429.6324506508704,0.7264103300000002,0.10150993411733733,0.7463059116512355,0.7065147483487649,0.07625976799999999,0.00952252393493925,0.07812614841016192,0.07439338758983806,15.0,1.1155443405910807e-13,498.95,8.42540800199017,500.6013496369212,497.2986503630787
10.0,0.16,Social,8.0,1474.09,192.25115596452721,1511.7705344648855,1436.4094655351141,0.7415738299999998,0.11110917713027474,0.7633508287244959,0.7197968312755035,0.07630507700000001,0.01009199625447685,0.07828307193469096,0.07432708206530908,15.0,1.1097351621443692e-13,498.97,12.747121243637716,501.4683898741166,496.4716101258835
10.0,0.16,Social,10.0,1443.64,223.28726435746933,1487.4034999799123,1399.8765000200879,0.70878126,0.11510390220018388,0.7313412104571881,0.6862213095428118,0.07442447300000002,0.009730369345869736,0.07633159036246084,0.0725173556375392,15.0,1.0768645458182311e-13,496.93,14.153624977368873,499.70405954251436,494.15594045748566
10.0,0.16,Social,12.0,1469.08,268.1555661864353,1521.637525612503,1416.522474387497,0.7183634000000005,0.10770888893211136,0.7394739544786942,0.6972528455213068,0.07509651700000003,0.010329205341744849,0.07712100406184277,0.07307202993815726,15.0,1.0159975388813033e-13,497.29,15.55010932437454,500.3377654471839,494.24223455281617
10.0,0.16,Social,14.0,1473.55,297.37788003708937,1531.8349939269015,1415.2650060730984,0.7037154100000004,0.11309693665421527,0.7258820024352546,0.6815488175647462,0.073444254,0.009295287480315013,0.07526609688310681,0.07162241111689319,15.0,1.0670792229178558e-13,496.71,18.29223605795639,500.2952124153096,493.1247875846904
10.0,0.16,Social,16.0,1452.0,321.0087005963948,1514.9165496855712,1389.0834503144288,0.6931032199999998,0.1015602628995905,0.7130086659113731,0.6731977740886265,0.07303006100000001,0.0105771304226695,0.0751031404851737,0.07095698151482631,15.0,1.1625283677928858e-13,493.88,22.97402010968041,498.38282523502494,489.3771747649751
10.0,0.16,Social,18.0,1398.63,384.6112993870065,1474.0124300791754,1323.2475699208244,0.6691566399999996,0.1214882677967421,0.6929679031303969,0.6453453768696022,0.06917260900000001,0.011748665343173145,0.07147530511206669,0.0668699128879333,15.0,1.1246432457638759e-13,486.27,30.80157625836703,492.3069980609653,480.23300193903464
10.0,0.16,Social,20.0,1406.01,427.4734440331181,1489.7932561260927,1322.2267438739073,0.6457711099999999,0.11093017946619363,0.6675130258267278,0.624029194173272,0.06747128599999999,0.010978984199705262,0.06962312737879911,0.06531944462120087,15.0,1.1201965216415997e-13,484.16,35.28844570110733,491.0764083190125,477.2435916809875
10.0,0.16,Social,22.0,1410.03,467.07016008780136,1501.5740699246328,1318.4859300753674,0.6179155799999998,0.1133525750779916,0.6401322766460159,0.5956988833539837,0.06512957400000001,0.01089741661406635,0.06726542842565719,0.0629937195743428,15.0,1.0518260705102791e-13,481.13,42.760882825311256,489.5109790945828,472.7490209054172
10.0,0.16,Social,24.0,1413.2,566.7983269509036,1524.2904316084,1302.1095683916,0.5485584099999999,0.1276088321405088,0.573569281707744,0.5235475382922559,0.058280563,0.012005097981481902,0.06063351898601772,0.05592760701398228,15.0,1.1705588261282123e-13,471.52,56.704758177775524,482.6339284657145,460.4060715342855
10.0,0.16,Social,26.0,1482.71,587.2733828138443,1597.8134688473351,1367.6065311526647,0.48765547,0.14241981381890376,0.5155692407971754,0.4597416992028246,0.052224624,0.0135397596633857,0.05487836815088881,0.0495708798491112,15.0,1.1708271008270571e-13,477.77,48.028502995617096,487.18341368453,468.3565863154698
10.0,0.16,Social,28.0,1457.43,636.5060285208888,1582.1828901683914,1332.6771098316085,0.364527908,0.14248665859901782,0.3924547801334365,0.3366010358665634,0.04243357639999998,0.0128086488934444,0.044944025471979066,0.03992312732802089,15.0,1.2646046510333612e-13,462.77,80.75652976694826,478.5979891108147,446.94201088918527
10.0,0.16,Social,30.0,1313.4,821.6371068504242,1474.4379150490986,1152.3620849509016,0.2783921904395605,0.16372461617484607,0.3104816258012121,0.2463027550779089,0.03361115507692307,0.01599130526600474,0.03674539334036104,0.0304769168134851,15.0,1.2092640039176974e-13,411.89,156.87529410330998,442.63699289319,381.14300710681
