coop_efficiency,cost_rate,sociality,res_mean,res_var_range,res_sd,pop_size_mean,pop_size_sd,pop_size_ub,pop_size_lb,coop_prop_mean,coop_prop_sd,coop_prop_ub,coop_prop_lb,coop_deg_mean,coop_deg_sd,coop_deg_ub,coop_deg_lb,range_size_mean,range_size_sd,range_size_ub,range_size_lb
0.0,0.0,Nonsocial,8.0,16.0,6.687003470770783,111.5,157.6848122046001,330.035986,-107.03598600000001,0.0,,,,0.0,,,,85.5,85.5,203.99477791656915,-32.994777916569134
0.0,0.0,Nonsocial,9.0,0.0,0.0,1208.0,55.154328932550705,1284.438596,1131.561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.5,6.5,484.5083749293298,466.4916250706702
0.0,0.0,Nonsocial,9.0,2.0,0.2539574004631483,1183.0,31.11269837220809,1226.119208,1139.880792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,13.0,489.01674985865964,452.98325014134036
0.0,0.0,Nonsocial,9.0,4.0,0.12283859002772789,1082.5,6.363961030678928,1091.319838,1073.680162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,1.0,459.3859038352815,456.6140961647185
0.0,0.0,Nonsocial,9.0,6.0,0.2630437226013956,1281.0,29.698484809834994,1322.159244,1239.840756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.5,2.5,482.9647595882038,476.0352404117962
0.0,0.0,Nonsocial,9.0,8.0,0.9720101946224643,1017.0,250.31580054003783,1363.913628,670.086372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.5,17.5,482.75331711742643,434.24668288257357
0.0,0.0,Nonsocial,9.0,10.0,1.9164715090498998,1623.0,66.46803743153546,1715.118308,1530.881692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,1.0,504.3859038352815,501.6140961647185
0.0,0.0,Nonsocial,9.0,12.0,5.922252637675127,1497.5,579.1204537917824,2300.105258,694.8947420000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.5,20.5,515.9110286232709,459.08897137672903
0.0,0.0,Nonsocial,9.0,14.0,1.387336433620194,464.5,161.92745289171938,688.915878,240.084122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,45.0,356.365672587668,231.63432741233203
0.0,0.0,Nonsocial,9.0,16.0,2.90889587644522,1425.5,1127.8353159925432,2988.57129,-137.57128999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.5,86.5,555.3806817518506,315.61931824814934
0.0,0.0,Nonsocial,9.0,18.0,7.951486747963559,638.0,902.2682527940347,1888.457032,-612.457032,0.0,,,,0.0,,,,240.0,240.0,572.6169204675625,-92.61692046756252
0.0,0.0,Nonsocial,10.0,0.0,0.0,1416.5,65.76093065034893,1507.638326,1325.361674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.5,3.5,495.3506634234853,485.6493365765147
0.0,0.0,Nonsocial,10.0,2.0,0.8180447640869054,1379.5,103.94469683442249,1523.557354,1235.442646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.5,8.5,494.28018259989284,470.71981740010716
0.0,0.0,Nonsocial,10.0,4.0,1.9051790137543512,1387.0,311.1269837220809,1818.19208,955.80792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,21.0,513.1039805409117,454.8960194590883
0.0,0.0,Nonsocial,10.0,6.0,1.9333006504421395,1429.0,164.04877323527901,1656.355824,1201.644176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.5,9.5,506.66608643517435,480.33391356482565
0.0,0.0,Nonsocial,10.0,8.0,0.3598466409458344,1508.5,27.577164466275352,1546.719298,1470.280702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,1.0,503.3859038352815,500.6140961647185
0.0,0.0,Nonsocial,10.0,10.0,3.7060668483514974,1713.0,295.57063453597686,2122.6324759999998,1303.367524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.5,7.5,516.8942787646113,496.10572123538867
0.0,0.0,Nonsocial,10.0,12.0,6.019055556019565,1383.0,625.0823945689081,2249.304088,516.695912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.5,35.5,524.6995861524936,426.3004138475064
0.0,0.0,Nonsocial,10.0,14.0,3.0643108758822106,858.0,111.72287142747452,1012.837156,703.162844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,5.0,427.92951917640755,414.07048082359245
0.0,0.0,Nonsocial,10.0,16.0,6.813567806428583,1310.0,521.8448045156721,2033.2267160000001,586.773284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,28.0,511.8053073878823,434.1946926121177
0.0,0.0,Nonsocial,10.0,18.0,0.8893989093764392,1244.5,354.26049737446033,1735.470982,753.529018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.5,23.5,505.0687401291155,439.9312598708845
0.0,0.0,Nonsocial,10.0,20.0,0.2626618849395549,513.5,95.45941546018392,645.79757,381.20243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,22.0,354.48988437619323,293.51011562380677
0.0,0.0,Nonsocial,11.0,0.0,0.0,1541.0,26.870057685088806,1578.239316,1503.760684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,3.0,503.15771150584453,494.84228849415547
0.0,0.0,Nonsocial,11.0,2.0,1.1777570547443132,1480.5,126.572113832392,1655.916778,1305.083222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.5,4.5,502.7365672587668,490.2634327412332
0.0,0.0,Nonsocial,11.0,4.0,1.2739377191213075,1522.5,126.572113832392,1697.916778,1347.083222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0
0.0,0.0,Nonsocial,11.0,6.0,1.0801763189405698,1600.0,101.82337649086284,1741.117408,1458.882592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.5,0.5,501.19295191764076,499.80704808235924
0.0,0.0,Nonsocial,11.0,8.0,0.6776274994788797,1386.0,111.72287142747452,1540.837156,1231.162844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.5,4.5,495.7365672587668,483.2634327412332
0.0,0.0,Nonsocial,11.0,10.0,5.615658208420452,1379.5,535.2798333582165,2121.3463739999997,637.6536260000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.5,25.5,515.8405477996785,445.1594522003215
0.0,0.0,Nonsocial,11.0,12.0,3.5975118153037378,1450.5,601.7478707897519,2284.464682,616.5353180000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.5,23.5,519.0687401291154,453.9312598708845
0.0,0.0,Nonsocial,11.0,14.0,9.204408970705288,1340.0,1033.7901140947324,2772.733684,-92.73368399999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.5,80.5,550.0652587401617,326.9347412598384
0.0,0.0,Nonsocial,11.0,16.0,5.885023465645655,1283.0,623.668181006535,2147.344124,418.65587600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,43.0,516.593864917105,397.40613508289505
0.0,0.0,Nonsocial,11.0,18.0,7.156161041913464,1749.0,568.5138520739843,2536.9055280000002,961.094472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,19.0,527.3321728703487,474.6678271296513
0.0,0.0,Nonsocial,11.0,20.0,7.36537979633094,1732.5,1072.6809870599925,3219.132694,245.86730600000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.5,40.5,535.6291053289011,423.3708946710988
0.0,0.0,Nonsocial,11.0,22.0,0.8168073272198287,612.5,502.7529214236353,1309.267202,-84.267202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.5,122.5,491.27321982198504,151.72678017801496
0.0,0.0,Nonsocial,12.0,0.0,0.0,1754.0,31.11269837220809,1797.119208,1710.880792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.5,2.5,515.9647595882037,509.0352404117962
0.0,0.0,Nonsocial,12.0,2.0,0.06660945878777204,1745.5,16.263455967290593,1768.039586,1722.960414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.5,0.5,511.19295191764076,509.80704808235924
0.0,0.0,Nonsocial,12.0,4.0,1.2797218525914131,1845.0,203.64675298172568,2127.234816,1562.7651839999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.5,2.5,517.9647595882037,511.0352404117962
0.0,0.0,Nonsocial,12.0,6.0,0.2293854398169165,1904.0,155.56349186104046,2119.59604,1688.40396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.5,5.5,521.1224710940483,505.8775289059517
0.0,0.0,Nonsocial,12.0,8.0,0.23058752134493207,1748.0,80.61017305526642,1859.717948,1636.282052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.5,1.5,512.5788557529222,508.42114424707773
0.0,0.0,Nonsocial,12.0,10.0,1.2116981802412687,1917.0,492.1463197058371,2599.0674719999997,1234.932528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.5,3.5,521.3506634234852,511.6493365765147
0.0,0.0,Nonsocial,12.0,12.0,1.4371945327616582,1836.0,25.45584412271571,1871.279352,1800.720648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,513.0,513.0
0.0,0.0,Nonsocial,12.0,14.0,1.4973339645015749,1574.0,87.68124086713189,1695.517768,1452.482232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.5,2.5,507.9647595882038,501.0352404117962
