Species,Clade,social_system,range_size,pre_var_among,pre_var_within,tmp,dtr,str,pre,body_mass,abundance,X95..Lower.CI,X95..Upper.CI
Veniliornis_chocoensis,Picidae,0,79496.04197,2.89446663,2.959773496,25.11234064,9.058855604,1.286697516,379.2997216,30,5784,65,454085
Veniliornis_cassini,Picidae,0,1226065.002,2.492649642,3.023855656,25.71639201,9.066610063,1.975942391,190.4242919,34.6,343243,3753,33569814
Veniliornis_affinis,Picidae,0,5386514.863,2.224917721,2.936679743,25.99069698,10.52019907,2.418285815,186.1434026,34.83,2058253,22261,188104321
Veniliornis_maculifrons,Picidae,0,253876.5923,2.391743139,2.746139682,22.26649948,10.35318792,5.878885914,105.2563589,38.69,106087,1122,9282309
Piculus_simplex,Picidae,0,92589.27679,2.574152507,3.100079335,25.065009,8.70594421,2.823671885,248.4979553,55,108803,1318,9523879
Piculus_callopterus,Picidae,0,5548.219187,1.837176442,2.939664364,25.61920166,7.243854284,2.144166589,188.1358032,66.53,125,1,9924
Piculus_litae,Picidae,0,106716.1002,2.821184346,2.935370741,24.1588785,9.260233807,1.311919173,327.1399532,66.53,15872,165,1438359
Piculus_leucolaemus,Picidae,0,885342.2394,2.507413894,2.890025314,24.83647536,10.95860988,2.829083628,182.6376779,69,540088,5661,46410198
Piculus_flavigula,Picidae,0,6464140.534,2.255314886,2.961304716,25.71918862,10.23129764,2.425161348,188.9980643,55,1521404,18297,130702524
Piculus_chrysochloros,Picidae,0,8592476.18,2.253305707,2.913469516,25.88705953,10.58453305,3.197273805,162.1350868,88,1143018,12067,94808316
Piculus_aurulentus,Picidae,0,739865.2926,2.490965397,2.602649897,19.92817065,10.88818584,9.693631991,130.6746867,74.99,118999,1287,10311834
Colaptes_auricularis,Picidae,0,203098.6194,2.268913711,2.932386566,21.32454458,14.56178127,8.310809992,84.74534295,65.4,73849,876,7098061
Colaptes_rubiginosus,Picidae,0,2243128.494,2.44778517,2.917790948,23.25378135,10.86748064,3.44251219,164.8576809,55.79,2147471,23858,194655821
Colaptes_rivolii,Picidae,0,463744.4074,2.41626787,2.673914249,16.63057446,12.15773046,1.656085026,119.4376407,102,281205,3204,25487506
Colaptes_atricollis,Picidae,0,154805.0778,1.613608441,2.147329796,15.06844505,13.32043138,3.523946602,31.11478036,76.1,173790,1692,15161488
Colaptes_punctigula,Picidae,0,3394047.542,2.450101682,2.918395163,26.09995411,10.07172678,2.400661677,180.9366497,61.96,1701400,17325,149176854
Colaptes_melanochloros,Picidae,0,4723714.992,2.334410131,2.778873588,23.50358796,11.19984614,6.043033149,110.8289897,127.27,3731037,40554,335965242
Colaptes_auratus,Picidae,0,10804791.76,1.974890181,2.332327523,2.443111578,11.51384643,33.99324975,55.60811691,131.46,20923123,2737869,161132335
Colaptes_chrysoides,Picidae,0,377623.2103,1.886950485,2.039261085,20.35008165,16.43411706,17.40036562,18.65159894,111,1500251,16852,127553559
Colaptes_fernandinae,Picidae,0,106634.7457,2.413766587,2.800170922,25.20730605,10.16354182,5.772062576,112.5960974,135,33197,428,2960317
Colaptes_pitius,Picidae,1,428459.347,2.278790555,2.568024245,8.347910378,10.84545308,11.3045337,76.82783135,159,429498,4736,41198147
Colaptes_rupicola,Picidae,0,894343.8791,1.868721765,2.551352422,11.00887967,14.93995512,5.533894495,47.88565405,174,731795,7860,68962692
Colaptes_campestris,Picidae,1,4575239.788,2.303408089,2.818604962,24.25074801,11.3106056,5.245586364,107.534569,158,3980957,45244,388957929
Celeus_brachyurus,Picidae,0,6131273.927,2.400010182,3.002820251,23.27837541,9.692727109,9.603027451,157.3748502,85.94,1364199,13661,125873780
Celeus_loricatus,Picidae,0,297945.5875,2.636385264,2.977353017,25.58830985,9.481682287,1.679575599,252.917568,76.6,343428,3670,31097189
Celeus_grammicus,Picidae,0,3990178.376,2.185237958,2.93307854,25.90145665,10.32786847,2.139919153,201.8610231,73.44,775142,9480,74388029
Celeus_undatus,Picidae,0,1588744.282,2.488679903,3.01606937,26.27212715,9.042248262,1.855266158,184.3036661,64.5,442261,4893,40430553
Celeus_castaneus,Picidae,0,396905.3833,2.548306311,3.003837505,25.25077273,10.15351406,4.913608986,185.0551218,85.59,254763,2774,24140179
Celeus_elegans,Picidae,0,6510380.155,2.28747684,2.965405474,25.90545462,10.13056062,2.259948872,192.5483769,134.97,630020,6200,55283830
Celeus_lugubris,Picidae,0,841523.8999,2.351670817,2.789028318,25.02643457,11.5416017,7.205970806,112.5274062,137,199123,2170,17806181
Celeus_flavescens,Picidae,0,2619318.97,2.337764647,2.831842711,22.89942946,11.56444703,5.861014462,118.8606593,139,480273,5359,46411139
Celeus_flavus,Picidae,0,6199098.969,2.239559948,2.968616489,26.09861721,10.38150839,2.475883508,187.1128479,147.33,1399830,16461,142268212
Celeus_spectabilis,Picidae,0,528390.7309,2.514923543,2.864584313,25.24403135,11.16142179,2.771269392,196.6778467,114,587684,6147,50229063
Celeus_torquatus,Picidae,0,1895802.554,2.455472931,3.018555909,26.31132252,9.44145229,1.848635996,178.0694518,134,787545,8441,68547283
Dryocopus_galeatus,Picidae,0,549415.4537,2.458587889,2.64378802,20.58527485,11.02963727,9.165837723,127.6666386,124,53322,598,4930482
Dryocopus_pileatus,Picidae,0,5925872.323,2.204015159,2.38990014,6.590660301,11.75849073,28.85336832,76.18003756,286.59,3047091,97867,94735246
Dryocopus_lineatus,Picidae,0,13770543.52,2.317500826,2.895378479,24.88948273,10.70248605,3.760032256,155.681503,183.19,3811840,43116,354005280
Dryocopus_schulzi,Picidae,0,585880.9137,2.137489425,2.585992458,21.98474832,13.26368827,12.74292658,59.22728142,200,137704,1602,14220606
Dryocopus_javensis,Picidae,0,2693444.767,2.445262152,2.992352328,24.62324723,9.613569548,4.823008212,187.0254863,271.4,574943,6344,50153613
Dryocopus_hodgei,Picidae,0,5706.316467,2.821685394,3.298269669,27.0623614,6.963958422,2.669166724,261.5686188,156,1440,19,100161
Dryocopus_martius,Picidae,0,19634445.89,1.920873969,2.334872201,-1.699169392,10.33316549,38.71949483,43.15411176,321,2540669,27212,229564766
Campephilus_pollens,Picidae,0,195689.2462,2.428170154,2.640878843,15.6348893,12.54971907,1.477647866,112.0064327,273.28,82982,921,7028236
Campephilus_haematogaster,Picidae,0,305393.4311,2.40592479,2.694966094,18.66355303,12.89028981,2.14560835,126.7977852,237,35370,406,3424549
Campephilus_rubricollis,Picidae,0,6911322.083,2.267396278,2.960616301,25.90026184,10.31806686,2.347967081,188.8317339,210.71,1525589,15571,150963789
Campephilus_robustus,Picidae,0,1885815.697,2.375560897,2.766889136,21.77084069,11.20739949,7.190254351,118.7528551,200,145419,1591,13162176
Campephilus_guatemalensis,Picidae,0,888852.3515,2.420825139,2.970923073,24.20284469,11.61438524,5.934657041,146.1488869,242,675266,7362,64548060
Campephilus_melanoleucos,Picidae,0,11099024.68,2.287881933,2.926253967,25.57479396,10.5918827,2.973724104,162.2799129,256,2107359,23851,180566684
Campephilus_gayaquilensis,Picidae,0,125111.2395,2.1891512,2.776194304,23.87797689,11.85697621,2.697727266,125.6501269,241.22,120734,1282,10894160
Campephilus_leucopogon,Picidae,0,1077553.565,2.202352323,2.631414504,22.15661925,12.66372448,11.45659182,74.42051366,249,380693,3822,37921933
Campephilus_magellanicus,Picidae,0,395600.7589,2.274550024,2.42335319,6.84572188,9.060563833,10.231689,80.36074916,324,129346,1471,12213688
Campephilus_imperialis,Picidae,0,366656.6036,2.116177836,2.629258994,16.56693336,16.92653143,10.56153559,49.65860194,273.28,NA,NA,NA
Campephilus_principalis,Picidae,0,845150.889,2.50804183,2.55342891,19.142227,12.15933838,19.06081828,110.4689572,516,541,6,51610
Picus_mineaceus,Picidae,0,1291605.288,2.613153705,2.836843121,26.06220132,8.709979182,1.397989611,242.1134391,97.29,481775,5469,44052491
Picus_chlorolophus,Picidae,0,3444974.536,2.34092889,3.064501561,23.13416719,10.22429103,9.396192848,146.7383503,65.41,480084,5407,41415346
Picus_puniceus,Picidae,0,1380604.208,2.613713961,2.847973424,26.03365833,8.870716329,1.41128855,239.0961743,79.1,168994,1935,15816004
Picus_flavinucha,Picidae,0,2932266.055,2.323269975,3.040320467,21.19297088,10.15694331,9.546468086,148.7630151,176.83,457145,4769,39432522
Picus_mentalis,Picidae,0,40422.47753,2.754089144,3.099490378,25.54674424,10.45257341,1.8586574,231.6903483,99.73,3745,38,354662
Picus_viridanus,Picidae,0,390821.7453,2.49006208,3.271080926,25.97946763,9.798901508,5.848109469,218.6632476,111.39,165606,1834,14867137
Picus_vittatus,Picidae,0,1352502.995,2.316803244,3.0288349,25.40194612,9.684252808,5.813540796,155.5907145,108.07,537698,6037,56483241
Picus_xanthopygaeus,Picidae,0,2078020.449,2.29744733,3.101230124,25.32585929,11.06825756,11.41093464,133.2430784,99.69,254291,2538,22389131
Picus_squamatus,Picidae,0,781014.4529,1.904146418,2.380374272,13.92754967,13.70433607,22.52881182,41.54790505,170,371140,3953,34251378
Picus_awokera,Picidae,0,281098.7522,2.466828005,2.811209648,11.7441525,8.663201229,23.97097734,148.0475449,143,209915,2455,19665035
Picus_viridis,Picidae,0,5981746.045,2.160943186,2.274943095,7.850036589,8.755968508,23.86206195,59.50393477,176,2274183,23889,204353347
Picus_rabieri,Picidae,0,247192.2937,2.39646077,3.068608403,23.56055591,8.181467152,9.793854243,149.0120504,119.51,23993,277,2355149
Picus_erythropygius,Picidae,0,465293.3585,2.162150825,3.047641537,25.70380112,9.853902057,6.202911501,142.1850253,116.18,182440,2021,16147044
Picus_canus,Picidae,0,11476968.7,2.005754633,2.380387475,2.832704721,10.37262547,34.24652239,49.20565552,137,4873505,55851,423978787
Dinopium_rafflesii,Picidae,0,1030245.342,2.617003024,2.858812636,26.35100399,8.542232218,1.513953313,238.3350684,102,109181,1126,9888918
Dinopium_shorii,Picidae,0,382744.4039,2.413520707,3.238323132,24.43908995,10.0746676,9.619329451,185.3109561,101,94494,1090,8256838
Dinopium_javanense,Picidae,0,2720298.839,2.416913899,3.007082977,25.28838784,9.495782431,5.25001008,178.3125809,72.76,1650833,16766,140615713
Dinopium_benghalense,Picidae,0,3000600.757,2.167626382,2.88569353,25.78395823,12.34313164,14.38498927,82.51301163,100,2342251,28085,211616559
Chrysocolaptes_lucidus,Picidae,0,119803.1531,2.605449786,2.768554017,25.3862747,9.222368807,1.845202691,181.777957,142,267643,2709,22504599
Chrysocolaptes_festivus,Picidae,0,1703319.401,2.238139533,2.988789499,25.92634242,11.60124995,11.61837143,94.23935147,213,257552,2808,22296609
Gecinulus_grantia,Picidae,0,750304.8406,2.277339185,3.094899718,22.81684897,8.994160304,9.706930405,155.4961826,76.02,98955,980,8600696
Gecinulus_viridis,Picidae,0,187614.015,2.404996703,3.094945472,25.19561524,10.96371803,6.045519324,172.4834399,69.2,76318,858,7080252
Dendrocopos_noguchii,Picidae,0,585.2454743,2.706593752,2.800375223,21.21020889,6.044166565,13.40500069,180.429718,200,172,2,13132
Blythipicus_rubiginosus,Picidae,0,1344203.735,2.610779816,2.830872024,25.95417814,9.053919908,1.333608579,243.4673381,81.91,313788,3070,28519868
Blythipicus_pyrrhotis,Picidae,0,1622803.087,2.327409613,2.985606523,19.1647738,9.59025808,13.1486566,129.2801988,132,358444,3895,28593025
Reinwardtipicus_validus,Picidae,0,1291734.803,2.617640601,2.834360067,26.06576526,9.077472984,1.325683963,239.8928332,149,148787,1573,14538813
Meiglyptes_tristis,Picidae,0,50016.69445,2.75005801,3.054244027,25.79526937,10.12597245,1.594739579,233.9488993,31.7,4170,48,369292
Meiglyptes_jugularis,Picidae,0,580432.677,2.263906523,3.133391699,24.69351753,9.656620415,6.796849522,168.2481978,53.38,55471,590,5300759
Meiglyptes_tukki,Picidae,0,772219.5797,2.622518828,2.849997728,26.2857918,8.630648495,1.434760013,243.0172283,53.1,159199,1709,14651608
Hemicircus_concretus,Picidae,0,102171.0641,2.716747725,3.081671144,26.15746672,9.774499373,1.773080808,214.8351676,29.39,164652,1884,13657284
Hemicircus_canente,Picidae,0,665192.853,2.286956341,3.11597714,25.10712227,10.27513531,6.864764598,158.9426908,43.01,225969,2252,21473930
Mulleripicus_fulvus,Picidae,1,103818.0813,2.412057726,2.772159405,24.49885458,10.07218364,1.187205862,201.5827358,312.25,333528,3671,30617428
Mulleripicus_funebris,Picidae,1,102097.4122,2.712510037,3.146701726,25.20646511,8.68567565,3.879570694,230.5897601,164,81291,910,7440243
Mulleripicus_pulverulentus,Picidae,1,2509970.098,2.422031898,2.996114466,24.11413951,9.453535823,5.69709018,190.2341532,450.19,726047,8776,72316236
Psilopogon_pyrolophus,Ramphastidae,0,474947.3843,2.591921916,2.84484405,25.9781834,10.05583529,1.439293258,226.4492213,129,434029,4532,37064861
Megalaima_virens,Ramphastidae,0,3256344.791,2.35156667,2.978843599,18.6775013,9.815799052,13.9384999,128.9722978,202,2258301,23459,206857707
Megalaima_lagrandieri,Ramphastidae,0,353200.7703,2.109638674,3.090350278,24.36706285,8.120340059,7.285887136,160.4650351,92.95,182139,2229,15564735
Megalaima_zeylanica,Ramphastidae,0,2194453.733,2.227604031,2.979280429,25.84681164,11.89103394,12.97654603,89.81583642,119,2814538,29502,275816457
Megalaima_lineata,Ramphastidae,0,1966842.258,2.346105958,3.097681367,24.12915941,10.03175455,8.350294868,157.8588748,148.96,1656640,18514,141268507
Megalaima_viridis,Ramphastidae,0,263685.8127,2.340098271,3.018701773,25.72285849,9.804906561,5.605355799,120.9140398,80.5,2570569,28913,228201776
Megalaima_faiostricta,Ramphastidae,0,709761.1416,2.230947461,3.04592918,25.07052921,9.074969066,7.113628734,146.7077942,92.95,666834,7397,57452845
Megalaima_corvina,Ramphastidae,0,6748.31421,2.826689482,3.08040905,23.87489605,13.0981946,1.613749981,255.0615311,130,892,12,72017
Megalaima_chrysopogon,Ramphastidae,0,924419.8757,2.621024297,2.823816523,25.95329607,8.528364369,1.340089868,248.4864608,151,585501,6643,55047931
Megalaima_rafflesii,Ramphastidae,0,691184.1891,2.619621379,2.836097193,26.30121787,8.468417819,1.376979179,239.7566786,118,245838,2672,23927829
Megalaima_mystacophanos,Ramphastidae,0,1239604.691,2.608565927,2.838137851,26.13311009,8.903158903,1.442306479,238.76422,77.4,880752,9588,77796212
Megalaima_javensis,Ramphastidae,0,75358.70628,2.806967088,3.085988067,25.598724,10.39036397,1.791587302,240.9964505,115,84324,934,8330251
Megalaima_flavifrons,Ramphastidae,0,39998.46367,2.642104013,2.87534724,26.05945996,7.2962749,2.642261914,158.4924589,58.5,28872,333,2395514
Megalaima_franklinii,Ramphastidae,0,747848.4472,2.318878589,3.038551616,19.24767936,10.54528356,10.44985648,132.2512652,63.5,646796,6216,58325775
Megalaima_oorti,Ramphastidae,0,78643.09774,2.57413953,2.840811881,24.40652813,12.97290741,1.235151518,231.5549462,87.69,968832,10282,82431108
Megalaima_asiatica,Ramphastidae,0,1991863.598,2.357559803,3.056128785,21.02838716,10.18809397,11.49940035,137.5783107,90.5,2116373,24192,196714056
Megalaima_monticola,Ramphastidae,0,53959.57227,2.642155114,2.74148303,23.56794375,9.004689353,0.985595235,283.1425135,93.36,171681,1833,16234931
Megalaima_incognita,Ramphastidae,0,709194.712,2.256601033,3.07276177,24.62547337,9.137625716,7.494659899,151.5866164,92.95,314890,3351,28171109
Megalaima_henricii,Ramphastidae,0,715928.635,2.622266611,2.827052982,26.2856085,8.614236577,1.328703713,241.6112057,74.1,250720,2882,25594387
Megalaima_armillaris,Ramphastidae,0,136023.8952,2.718055781,3.082681798,25.99227288,9.899292439,1.843262426,212.5129709,69.35,266877,2856,26102466
Megalaima_pulcherrima,Ramphastidae,0,5208.538913,2.694363356,2.787750244,22.87375069,7.938263893,1.359166861,234.0713196,65.4,2077,22,200869
Megalaima_australis,Ramphastidae,0,78190.5223,2.800874786,3.090385094,25.52384491,10.50197247,1.82730001,234.8103711,33.3,177130,1888,15827689
Megalaima_eximia,Ramphastidae,0,150608.9155,2.619573941,2.751602221,23.95014343,9.042711277,0.989716628,284.5830472,92.95,107785,1155,10286411
Megalaima_rubricapillus,Ramphastidae,0,58622.85279,2.597655919,2.888184521,26.75429842,7.250119686,3.025509291,146.6350759,37.6,21314,231,1916850
Megalaima_haemacephala,Ramphastidae,0,5975609.967,2.313947552,2.992854437,25.00786983,10.88491986,9.801571566,131.8636727,44.49,7676557,84328,626294475
Calorhamphus_fuliginosus,Ramphastidae,0,729941.664,2.625465863,2.800321713,25.77311134,8.435867347,1.118867079,260.3541247,42.6,200037,1962,18776756
Gymnobucco_calvus,Ramphastidae,1,1685321.508,2.331528471,2.930858549,25.35444182,9.423086193,3.38397611,145.7094467,54.51,786528,8082,68875893
Gymnobucco_peli,Ramphastidae,1,1350939.246,2.333709584,2.92199366,25.29454436,9.254190851,3.315575171,145.1763197,52.04,308993,3175,28378501
Gymnobucco_sladeni,Ramphastidae,1,1357987.407,2.233269794,2.712792349,24.51299511,10.6994709,1.796043551,138.6831917,61.2,NA,NA,NA
Gymnobucco_bonapartei,Ramphastidae,1,1792433.713,2.270437908,2.818114587,24.90402766,9.910175471,2.137446476,144.4710006,62.95,1302479,14087,114857960
Stactolaema_leucotis,Ramphastidae,1,862758.9087,2.297014862,2.813271234,23.03867099,11.01273864,7.197460212,81.82314513,54.9,841561,7803,77854026
Stactolaema_anchietae,Ramphastidae,1,1482309.278,1.910717861,2.903842537,21.98435898,13.83368335,4.850767418,98.96378019,47.3,NA,NA,NA
Stactolaema_whytii,Ramphastidae,1,456236.8626,2.022836633,2.955347223,20.97042116,11.95382328,6.811600949,86.67335673,55.6,173996,1739,15371363
Stactolaema_olivacea,Ramphastidae,1,155265.9516,2.31396899,2.875921674,22.97601429,10.79622936,6.003466673,91.93547546,49.4,270022,2911,25465796
Pogoniulus_scolopaceus,Ramphastidae,1,3952077.919,2.266817075,2.830607386,24.75670432,10.31475976,2.592459178,137.5282772,14.07,1444882,13095,125779109
Pogoniulus_coryphaeus,Ramphastidae,0,307301.792,2.162622376,2.810555789,20.76428678,11.32269576,3.187449009,118.1143187,10.7,172255,1787,15701063
Pogoniulus_leucomystax,Ramphastidae,0,552561.7462,2.217032698,2.773496857,21.26396553,11.9339821,4.577704933,77.50568578,11.8,112683,1185,9892631
Pogoniulus_simplex,Ramphastidae,0,519676.8575,2.254037456,2.904434969,24.01778564,10.52839341,5.62321358,90.70277679,8.8,116269,1187,11361525
Pogoniulus_atroflavus,Ramphastidae,0,3231917.567,2.282348391,2.836368931,24.95234913,10.06828821,2.53658961,143.7804754,18.19,1691228,16149,168515240
Pogoniulus_subsulphureus,Ramphastidae,0,3512045.742,2.281719159,2.828457613,24.85897174,10.14377221,2.549693791,140.9359864,10.5,5339651,52346,538601852
Pogoniulus_bilineatus,Ramphastidae,0,7153853.604,2.21110131,2.848919971,24.19986847,10.99197435,3.730585812,118.8007663,13.1,4369927,46176,397530924
Pogoniulus_chrysoconus,Ramphastidae,0,10202745.34,1.934809024,2.845520197,24.57999978,13.45707966,6.885322526,81.40581119,10.8,4545945,57279,405476728
Pogoniulus_pusillus,Ramphastidae,0,2446279.621,2.153711623,2.624363886,22.65511771,12.52481588,4.761784574,64.50996665,9.6,1009991,11026,91260687
Buccanodon_duchaillui,Ramphastidae,0,3427229.939,2.284409114,2.822415579,24.63325758,10.20760626,2.491514613,140.9321414,41.8,1272673,14537,131253692
Tricholaema_hirsuta,Ramphastidae,0,3751171.457,2.26767224,2.825647861,24.64659613,10.33295239,2.645209191,136.7202364,55.2,1127633,12046,99238714
Tricholaema_diademata,Ramphastidae,0,578757.8224,2.13861423,2.664559273,22.16068049,12.76588642,3.922447085,64.89438904,30.6,384555,4065,35747236
